customer_id,name,age,gender,marital_status,income,employment_type,loan_purpose
19514,Kim Martin,37,Other,Single,42483.74,Retired,Business
28566,Kimberly Kane,39,Female,Divorced,57191.1,Self-Employed,Education
19754,Charles Henderson,48,Female,Divorced,48310.31,Retired,Personal
76311,Nicholas Anderson,46,Female,Married,56762.38,Unemployed,Car
31344,Nichole Kelly,57,Female,Married,62554.64,Retired,Home
70972,Joseph Davis,46,Female,Married,44690.32,Retired,Medical
71638,Jill Perry,43,Other,Married,60646.6,Retired,Car
89524,Wayne Garrison,29,Other,Widowed,91349.59,Self-Employed,Education
97383,John Massey,32,Other,Married,58513.1,Self-Employed,Car
96469,Theresa Evans,21,Other,Widowed,74203.72,Salaried,Home
61910,Kenneth Johnson III,21,Male,Single,57215.69,Self-Employed,Business
88111,Christopher Benson,54,Other,Divorced,36020.58,Self-Employed,Medical
23977,Michael Garrison,52,Female,Widowed,54135.41,Self-Employed,Education
84487,Ryan Murphy,45,Other,Single,45044.24,Unemployed,Medical
29406,Maria Davis,60,Male,Single,41060.89,Salaried,Medical
96539,Heather Miller,21,Female,Widowed,48911.22,Unemployed,Personal
24380,Cynthia Hall,36,Other,Single,47678.75,Self-Employed,Medical
62005,Kristy Thompson,59,Other,Single,34101.13,Self-Employed,Car
52347,Tyler Miller,25,Other,Widowed,90626.92,Salaried,Car
91866,Jessica Chavez,42,Female,Single,62118.06,Salaried,Business
14131,Jennifer Kelly,49,Female,Married,53665.85,Retired,Home
99309,Micheal Rodriguez,23,Male,Married,51348.2,Self-Employed,Education
85219,Jerome Sweeney,32,Female,Divorced,68035.23,Self-Employed,Car
51950,Molly Bryant,46,Female,Single,81133.56,Unemployed,Medical
18538,Elizabeth Lee,36,Other,Divorced,60276.28,Retired,Home
72082,Matthew Martinez,57,Female,Married,51817.89,Self-Employed,Education
95071,Meghan Mason,42,Other,Married,72089.66,Unemployed,Education
25159,Elizabeth Kline,49,Other,Married,52135.39,Salaried,Education
53716,Alice Medina,34,Female,Single,56529.72,Unemployed,Education
28137,Amy Patterson,48,Male,Single,65015.16,Self-Employed,Business
27690,Denise Greene,25,Male,Married,44202.81,Unemployed,Education
45603,Deborah Gray,50,Female,Divorced,18862.48,Unemployed,Home
32805,Brian Perez,25,Male,Divorced,43473.8,Retired,Car
23662,George Duran,32,Other,Widowed,61595.01,Retired,Home
29331,Paul Rubio,36,Other,Married,60538.26,Salaried,Medical
67349,Edwin King,46,Female,Divorced,70140.05,Retired,Personal
98059,Melanie Newman,46,Male,Married,44047.53,Unemployed,Business
20162,Jessica Marshall,41,Male,Divorced,73713.88,Retired,Business
95628,Amanda Hodge,59,Other,Widowed,52776.02,Self-Employed,Medical
19375,Theresa Ray,56,Female,Widowed,59066.2,Unemployed,Home
93170,Melissa Price,53,Male,Married,63554.19,Unemployed,Home
26499,Lori Cruz,50,Female,Divorced,29275.02,Unemployed,Medical
53739,Carla Jordan,57,Male,Single,34926.54,Self-Employed,Personal
32837,Carlos Carroll,43,Other,Widowed,34428.64,Unemployed,Education
31433,James Torres,30,Other,Married,66083.26,Retired,Education
71939,Jesus Williams,25,Female,Married,45418.15,Self-Employed,Car
82576,Robin Juarez,56,Other,Divorced,80413.73,Unemployed,Home
61612,Sylvia Page,54,Male,Married,50050.64,Retired,Home
30286,Katherine Holt,51,Other,Widowed,27929.39,Retired,Medical
96354,Latasha Duncan,30,Female,Married,39913.74,Salaried,Medical
83279,Tracey Myers,39,Female,Married,51760.65,Retired,Education
99751,Brandon Wilson,52,Female,Single,57727.85,Retired,Home
95082,Kimberly Wilkerson,21,Male,Single,35227.43,Salaried,Home
55478,Joseph Thompson,25,Male,Widowed,58527.21,Salaried,Business
44338,Sierra Sharp,24,Male,Divorced,62533.14,Self-Employed,Car
98779,Sheena Harrison,36,Male,Single,40385.79,Retired,Car
43784,Linda Sosa,44,Male,Divorced,79537.36,Self-Employed,Education
90244,Timothy Jones,36,Other,Widowed,42010.11,Self-Employed,Personal
50430,Kathryn Holloway,22,Male,Single,35001.83,Unemployed,Home
90637,Kimberly Berry,48,Male,Divorced,27061.66,Self-Employed,Business
67465,Heidi Willis,52,Other,Single,68309.61,Self-Employed,Home
42945,Mckenzie Rose,47,Male,Widowed,50343.24,Self-Employed,Medical
67265,Nicholas Perez,40,Female,Widowed,42810.71,Self-Employed,Education
52258,William Kemp,44,Male,Single,27887.92,Salaried,Personal
19196,Bruce Evans,32,Male,Divorced,44161.24,Retired,Car
28502,Bill Watson,55,Female,Married,85721.68,Unemployed,Home
30428,Carlos Riddle,53,Female,Married,17832.69,Salaried,Personal
36256,Charlene Richardson,53,Female,Single,40525.12,Unemployed,Education
42081,Shannon Gonzalez,63,Female,Divorced,76891.76,Unemployed,Car
77864,Stephanie Morgan,57,Male,Married,68734.6,Salaried,Home
67451,Diana Valenzuela,32,Female,Widowed,41440.61,Self-Employed,Business
96491,Anita Navarro,23,Female,Divorced,53053.93,Salaried,Education
31985,Shaun Campbell,21,Other,Married,56944.06,Unemployed,Home
77255,Elizabeth Castaneda,53,Female,Divorced,52007.58,Unemployed,Car
21876,Mary Stevens,60,Female,Single,76766.75,Self-Employed,Car
73652,Thomas Chambers,30,Other,Divorced,55096.31,Salaried,Business
91089,Theodore Bean,63,Other,Married,67032.74,Retired,Education
48341,Evan Black,64,Male,Single,52723.98,Unemployed,Education
67632,Alexander Herrera,49,Other,Divorced,19514.17,Salaried,Personal
42201,Harold Howard Jr.,33,Male,Widowed,32113.81,Self-Employed,Home
45995,Veronica Clark,32,Other,Married,35226.83,Self-Employed,Personal
89630,John Hoffman,51,Other,Single,46260.71,Retired,Car
60748,James Berger,22,Male,Divorced,81176.21,Unemployed,Car
70869,Anita Lowery,55,Other,Widowed,55436.17,Retired,Business
96030,Nicholas Acevedo,43,Male,Married,48413.18,Retired,Business
65104,Andrew Gonzales,37,Other,Widowed,68578.37,Retired,Education
96025,Stephen Campbell,46,Female,Divorced,28221.74,Retired,Personal
46361,Tasha Ray,28,Other,Divorced,42654.57,Self-Employed,Car
19637,Charles Rogers,49,Male,Single,40440.07,Unemployed,Home
96226,Wanda Crawford,46,Other,Widowed,55970.62,Retired,Medical
48535,Jacob Frank,30,Male,Single,63437.54,Unemployed,Home
85663,Edwin Jones,46,Male,Married,57072.28,Self-Employed,Business
13713,Jason Harmon,54,Female,Single,57309.75,Self-Employed,Home
43910,Amy Lee,61,Female,Married,44583.36,Salaried,Car
95338,Daniel Glass,27,Male,Divorced,54811.4,Salaried,Personal
74096,Anthony Jackson,24,Other,Divorced,37402.43,Unemployed,Education
22278,Zachary Wyatt,31,Male,Widowed,60112.08,Salaried,Personal
89775,Adam Bass,49,Male,Married,42490.95,Retired,Medical
58664,Mallory Hanson,56,Other,Divorced,33177.36,Unemployed,Education
37015,Jason Larson,45,Other,Widowed,50567.29,Self-Employed,Medical
40710,Peter Lyons,41,Other,Widowed,21303.26,Self-Employed,Medical
66066,Cory Owens,56,Other,Single,72115.55,Retired,Car
53019,Erica Mayer,30,Male,Widowed,61956.48,Salaried,Car
87917,Allison Wade,57,Male,Divorced,55054.55,Unemployed,Business
18570,Melissa Roberts,29,Female,Single,25644.73,Unemployed,Business
48047,Christina Malone,44,Male,Married,39497.15,Retired,Medical
22214,Yvonne Taylor,55,Other,Married,50608.38,Salaried,Personal
90456,Emily Cherry,55,Female,Divorced,46053.43,Unemployed,Business
40489,Melissa Mitchell,56,Other,Divorced,24671.53,Retired,Car
97085,Adrian Walker,38,Male,Single,30253.56,Unemployed,Business
90052,Garrett Horton,59,Female,Single,45753.58,Self-Employed,Medical
97471,Amber Molina,52,Other,Divorced,30750.66,Unemployed,Education
84235,Michael Hayes,44,Female,Divorced,70570.81,Unemployed,Personal
24371,Alyssa Thompson,43,Female,Married,57418.08,Unemployed,Personal
14228,Erika Marsh,52,Male,Married,37948.04,Salaried,Home
51129,Michael Mills,57,Other,Married,67537.32,Salaried,Business
41905,Mary Delgado,32,Female,Divorced,64515.6,Retired,Personal
46366,Paul Rodgers,33,Female,Widowed,54334.38,Salaried,Car
34724,Amber Potts,43,Other,Divorced,49406.21,Unemployed,Education
29733,Cynthia Walker,45,Female,Divorced,45522.89,Unemployed,Car
60767,Wendy Hernandez,55,Female,Married,41900.92,Salaried,Business
92251,Kevin White,61,Female,Divorced,29948.12,Salaried,Medical
88529,Sarah Daniel,50,Other,Single,72924.93,Unemployed,Home
61977,Kimberly Ellis,37,Other,Divorced,42192.3,Unemployed,Home
91091,Todd Smith,40,Other,Divorced,50423.01,Self-Employed,Education
91165,Benjamin Villarreal,45,Other,Divorced,36346.28,Retired,Personal
67053,Julie Murphy,42,Male,Divorced,46108.24,Salaried,Personal
72358,Patrick Wallace,33,Female,Widowed,92761.66,Retired,Personal
60089,Jessica Johnson,39,Other,Divorced,39110.03,Unemployed,Home
12273,Susan Blair,56,Female,Single,71728.94,Retired,Medical
67373,Samuel Stewart,32,Female,Single,49582.92,Salaried,Personal
36508,Steven Riddle,61,Male,Divorced,60199.08,Salaried,Car
39062,Audrey Alexander,39,Other,Married,68668.7,Retired,Personal
98303,Joe Vasquez,32,Other,Widowed,54084.01,Salaried,Medical
80289,Michael Snow,29,Female,Divorced,44724.39,Self-Employed,Education
99849,Kelly Smith,27,Other,Divorced,47208.64,Unemployed,Education
74972,Michael Ward,48,Female,Divorced,47713.57,Unemployed,Home
88648,Jesse Wong,34,Female,Married,77965.56,Salaried,Medical
28955,Melissa Harris,51,Male,Married,27738.11,Unemployed,Car
59421,Douglas Brewer,39,Male,Married,23439.1,Self-Employed,Medical
91366,Donna Clark,36,Male,Widowed,24439.21,Salaried,Car
48543,Robert Martin,25,Female,Single,36591.03,Self-Employed,Car
47707,Carlos Flynn,55,Other,Widowed,60501.25,Self-Employed,Medical
61055,Laura Lopez,32,Male,Married,61421.29,Unemployed,Business
73764,Jennifer Braun,45,Other,Single,40887.46,Unemployed,Medical
60008,Barbara Hines,41,Male,Single,49572.63,Retired,Car
82012,Kimberly Ross,56,Male,Married,33255.52,Self-Employed,Personal
97172,Anthony Lewis,43,Female,Married,34646.72,Unemployed,Education
44014,Amanda Casey,36,Male,Widowed,58698,Self-Employed,Education
85208,Michael Oneill,59,Male,Married,65715.26,Retired,Home
15333,Shelly Edwards,62,Female,Single,42847.72,Self-Employed,Education
46559,Andrew Holland,59,Other,Divorced,74525.23,Salaried,Business
99833,Nicholas Montoya,34,Male,Married,64484.08,Retired,Car
34669,Kelly Brown,51,Female,Married,73875.89,Retired,Medical
95896,Kim Cox,25,Male,Widowed,45485.93,Self-Employed,Medical
76981,Charles Morgan,55,Female,Widowed,72810.29,Self-Employed,Business
60146,Valerie Jones,43,Other,Married,82693.14,Unemployed,Education
89535,David Murphy,49,Other,Single,43812.24,Salaried,Car
78906,Sarah Murphy,63,Female,Single,47687.46,Retired,Education
84522,Megan Harris,31,Female,Divorced,35784.22,Retired,Home
94549,Diana Bell,38,Female,Married,32836.77,Retired,Education
62463,Kyle Clark,32,Other,Widowed,33011.73,Unemployed,Home
79656,Lisa Cross,29,Male,Single,37828.01,Salaried,Medical
75968,Monica Combs,30,Other,Divorced,54121.07,Retired,Car
54737,Lori Williamson,64,Female,Married,38462.01,Retired,Personal
85318,Joshua Scott,37,Female,Single,53662.44,Unemployed,Home
45655,Susan Gilmore,58,Other,Married,53972.68,Self-Employed,Education
10076,Cynthia Cruz,27,Female,Married,42948.13,Retired,Education
25008,Ellen Duncan,33,Other,Single,49060.44,Salaried,Medical
86115,Melinda Washington,60,Female,Single,42081.31,Salaried,Business
37678,Holly Roach,62,Male,Single,45338.9,Salaried,Personal
17187,Paul Molina,29,Male,Married,37867.06,Salaried,Business
72755,Richard Mclaughlin,47,Female,Married,51261.57,Unemployed,Education
37098,Shannon Campbell,22,Other,Divorced,40991.81,Retired,Business
49525,Anthony Andrews,25,Male,Widowed,32509.01,Unemployed,Personal
92006,Anna Salazar,49,Other,Married,58901.43,Salaried,Personal
12183,Andrea Wade,57,Female,Widowed,59409.37,Salaried,Car
63046,Shawn Ramirez,58,Other,Single,66675.48,Salaried,Business
70749,Daniel Brown,39,Male,Married,34634.04,Unemployed,Car
16822,Eric Mcintyre,28,Other,Divorced,42786.09,Salaried,Education
11641,Daniel Morales,21,Other,Divorced,53457.43,Retired,Education
48949,Victoria Simpson,42,Female,Widowed,42469.4,Salaried,Education
71344,Bradley French,37,Female,Single,58563.68,Retired,Medical
66047,Kevin Brown,27,Female,Widowed,57468.99,Retired,Business
54391,Caitlin Johnson,45,Male,Single,57189.43,Salaried,Home
22294,Stacy Williams,24,Male,Divorced,71895.01,Unemployed,Personal
10397,Amy Holt,56,Female,Widowed,59661.16,Self-Employed,Home
29292,Latoya Gonzales,26,Female,Divorced,52308.37,Self-Employed,Education
63709,Adam Allen,51,Male,Divorced,47096.97,Retired,Business
92773,Hannah Parker,39,Male,Single,48142.04,Unemployed,Car
14123,Christina Harris,64,Male,Widowed,34036.85,Self-Employed,Home
95737,Matthew Branch,59,Male,Widowed,23514.35,Salaried,Education
48495,John Grant,47,Female,Divorced,56956.34,Salaried,Home
14276,Cynthia Knox,30,Male,Divorced,68354.49,Retired,Home
22248,Molly Daniel,46,Female,Single,45048.28,Unemployed,Personal
84493,William Rice,39,Other,Married,73806.41,Unemployed,Home
42293,Joseph Turner,59,Other,Married,47352.31,Self-Employed,Education
63742,Curtis Craig,23,Male,Divorced,20693.42,Self-Employed,Personal
63730,Luke Hughes,33,Other,Married,63773.74,Salaried,Education
40072,Isaac Wilson,48,Other,Married,42810.68,Retired,Medical
35354,Mary Mason,40,Other,Married,65131.68,Unemployed,Medical
91783,Jeffrey Conway,48,Male,Married,30837.09,Self-Employed,Medical
35617,Brian Skinner,28,Male,Divorced,56180.66,Self-Employed,Home
94701,Stephanie Lyons,61,Other,Married,37993.08,Retired,Business
14398,Robert Hill,59,Female,Married,53021.07,Retired,Education
43380,Brooke Copeland,21,Other,Single,61499.1,Salaried,Medical
64378,Henry Adams,23,Male,Divorced,58016.02,Retired,Business
11934,Gloria Barron,33,Male,Widowed,51040.52,Salaried,Medical
12399,Jacob Martin,48,Male,Widowed,29323.11,Salaried,Medical
86853,Patrick Soto,45,Other,Single,60955.16,Retired,Business
93899,Theodore Grant,53,Female,Single,65471.46,Retired,Medical
61189,Isaiah Warren,58,Male,Divorced,34355.04,Retired,Home
32949,Marie Gonzalez,26,Male,Widowed,36559.56,Retired,Home
60621,Elizabeth Gilbert,64,Other,Married,66103.36,Retired,Personal
73254,Andrea Ramirez,52,Female,Single,46873.38,Salaried,Home
52219,Shawna Nguyen,41,Other,Widowed,36948.3,Self-Employed,Car
15241,Kristen Thompson,36,Male,Divorced,54088.32,Unemployed,Personal
49194,Ryan Boyer,41,Female,Married,40422.13,Unemployed,Medical
25775,Curtis Cruz,31,Female,Divorced,52415.63,Salaried,Car
18624,Eric Scott,57,Male,Single,43801.9,Salaried,Education
39254,Shelby Herrera,56,Female,Widowed,45087.34,Self-Employed,Business
48108,George Estes,55,Female,Widowed,66655.96,Retired,Education
55181,Sarah Dixon,39,Other,Widowed,12972.13,Salaried,Car
47148,Rhonda Madden,40,Male,Widowed,58321.26,Unemployed,Home
59233,Kathleen Trujillo,38,Male,Married,64181.76,Retired,Medical
54943,Misty Miller,61,Male,Married,40670.09,Salaried,Personal
45865,Holly Harmon,34,Male,Divorced,64066.48,Retired,Medical
79130,Terry Frank,35,Male,Married,35614.64,Unemployed,Home
14137,Albert Garcia,51,Female,Single,40100.25,Retired,Medical
43556,Joseph Wilkinson,21,Other,Single,38372.49,Salaried,Business
70632,Mariah Mason,23,Male,Widowed,64269.38,Salaried,Business
45350,Melissa Grant,36,Other,Single,23825.78,Unemployed,Business
70937,Rachel Davis,43,Other,Divorced,74602.21,Self-Employed,Education
68444,Shari Baker,31,Female,Married,45425.92,Self-Employed,Home
66032,Travis Livingston,32,Male,Married,59223.68,Retired,Business
30782,Rachel Rogers,30,Female,Married,57930.62,Salaried,Car
79384,Robert Jordan,52,Male,Single,52268.48,Salaried,Business
58993,Emily Lynch,36,Female,Married,40989.71,Unemployed,Personal
24820,Elizabeth Banks,28,Other,Widowed,68635.59,Unemployed,Education
27964,Lisa Gutierrez,58,Male,Widowed,42277.23,Salaried,Car
15035,Jennifer Miller,32,Other,Widowed,39031.27,Unemployed,Home
81711,Jonathan Phillips,44,Other,Single,63165.65,Self-Employed,Home
54121,Michele Snyder,48,Female,Married,52186.24,Self-Employed,Personal
72550,Cassandra Brock,28,Male,Single,70367.32,Retired,Business
39982,Emily Wells,48,Other,Married,49059.99,Unemployed,Car
43217,Donald Hatfield,56,Female,Divorced,40236.87,Retired,Personal
31260,Cynthia Christensen,46,Male,Divorced,54121.15,Unemployed,Car
66831,David Williams,28,Male,Single,43285.74,Unemployed,Business
34890,Nathaniel Hicks,48,Other,Widowed,40671.16,Self-Employed,Business
21242,Daniel Miller,48,Male,Single,62478.32,Salaried,Medical
16461,Caleb Richards,57,Other,Widowed,77473.33,Unemployed,Medical
39209,Natalie Francis,61,Male,Married,46303.07,Unemployed,Business
15442,Eric Hubbard,56,Female,Widowed,35378.88,Unemployed,Education
88599,Sharon Cole,47,Other,Widowed,47698.15,Salaried,Personal
40268,Elizabeth Jennings,37,Other,Married,57722.02,Retired,Medical
88954,Alexander King,29,Male,Divorced,53862.19,Retired,Business
70996,Melissa Tran,53,Male,Married,67913.48,Unemployed,Car
19447,Vanessa Roberts,40,Other,Single,59976.35,Unemployed,Personal
57161,Eric Miller,33,Male,Single,33448.86,Retired,Medical
38857,Savannah Burns,48,Female,Single,42600.22,Retired,Education
99353,Amy Johnson,49,Male,Single,29287.49,Self-Employed,Personal
38796,Ashley Baker,33,Female,Single,67170.19,Unemployed,Personal
26251,Garrett Nelson,55,Female,Divorced,20121.69,Retired,Home
70059,Karen Johnson,26,Female,Divorced,30750.02,Self-Employed,Car
45517,Lori Strong,38,Female,Widowed,42322.96,Salaried,Education
38490,Michael Brock,25,Female,Single,58458.76,Unemployed,Education
81057,Sean Martinez III,45,Male,Married,42175.2,Retired,Education
75151,Melissa Campbell,22,Female,Single,44521.56,Unemployed,Car
84181,Steven Dennis,30,Male,Divorced,44817.08,Self-Employed,Education
19880,George Howard,50,Female,Single,52591.74,Retired,Home
66511,Zachary White,25,Other,Divorced,31692.33,Salaried,Medical
48729,Jason Wright,53,Female,Widowed,35792.34,Salaried,Car
10179,Deborah Henry,21,Other,Widowed,75213.86,Self-Employed,Education
69480,Andrew Green,38,Female,Widowed,56035.99,Salaried,Business
21691,Cynthia Thompson,52,Female,Divorced,61411.73,Salaried,Medical
93242,Dr. Phillip Gray,31,Female,Single,50870.43,Salaried,Personal
75086,Sarah Marsh,41,Other,Single,47895.8,Salaried,Car
74336,Michael Garrison,46,Other,Married,56856.96,Salaried,Business
18051,Thomas Moore,45,Female,Divorced,60914.21,Salaried,Personal
45848,Laurie Novak,42,Male,Married,62691.14,Salaried,Business
15594,Jennifer Green DDS,47,Female,Widowed,48101.61,Retired,Education
11621,Joshua Sutton,33,Other,Single,64330.65,Salaried,Car
59578,Sara Lopez,53,Female,Divorced,13006.75,Retired,Education
94346,Duane Allen,54,Other,Married,63384.31,Unemployed,Personal
89309,Melinda Perez,61,Other,Married,43596.41,Self-Employed,Home
